tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
10	SP2	22.16	23.168	1.008	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	non contenta:	non contenta:	non contenta
11	SP2	23.409	24.825	1.416	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	il fiordilatte dentro,	il fiordilatte dentro,	il fiordilatte dentro
12	SP2	25.212	26.227	1.015	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	non contenta	non contenta	non contenta
13	SP2	26.52	27.94	1.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	il parmigiano sopra	il parmigiano sopra	il parmigiano sopra
14	SP1	28.99	29.78	0.79	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	e lo stona	e lo stona	e lo stona
15	SP2	30.72	34.04	3.32	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	non contenta mi ha detto eh se *c'avevo le noci mettevo pure le noci sopra	non contenta mi ha detto eh se c'avevo le noci mettevo pure le noci sopra	non contenta mi ha detto eh se c' avevo le noci mettevo pure le noci sopra
16	SP1	34.29	34.82	0.53	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[no:]	[no:]	no
17	SP3	34.29	34.82	0.53	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[(ah no?)]	[(ah no?)]	ah no
18	SP1	35.53	36.225	0.695	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	(che bravo)	(che bravo)	che bravo
19	SP2	36.74	39.78	3.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	(*ua) mi piacevano tanto quelle zucchine le [avete] mangiate tutte?	(ua) mi piacevano tanto quelle zucchine le [avete] mangiate tutte?	ua mi piacevano tanto quelle zucchine le avete mangiate tutte
20	SP3	38.755	39.038	0.283	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
21	SP1	40.12	42.59	2.47	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sorry: te le rifaccio prima che te ne vai	sorry: te le rifaccio prima che te ne vai	sorry te le rifaccio prima che te ne vai
22	SP3	42.82	43.24	0.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:h	e:h	eh
23	SP2	43.445	44.31	0.865	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	5	((ride)) prima che te ne vai	{ride} prima che te ne vai	{ride} prima che te ne vai
24	SP3	44.44	44.624	0.184	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m:h	m:h	mh
25	SP2	44.73	45.334	0.604	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	dov'è che va via?	dov'è che va via?	dov' è che va via
26	SP3	45.86	46.84	0.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	sai che possiamo [fa]re?	sai che possiamo [fa]re?	sai che possiamo fare
27	SP2	46.37	46.588	0.218	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	[x]	[x]	x
28	SP2	47.34	47.65	0.31	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	°no°	°no°	no
29	SP3	47.76	50.35	2.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	con questa zucchinona gigante che tengo la vogliamo arrostire?	con questa zucchinona gigante che tengo la vogliamo arrostire?	con questa zucchinona gigante che tengo la vogliamo arrostire
30	SP3	50.8	54.68	3.88	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	adesso tipo cioè non ce la mangiamo adesso però: lo facciamo per domani magari	adesso tipo cioè non ce la mangiamo adesso però: lo facciamo per domani magari	adesso tipo cioè non ce la mangiamo adesso però lo facciamo per domani magari
31	SP1	54.76	55.2	0.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	va bene	va bene	va bene
32	SP2	55.56	57.98	2.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	ma perché la zucchinona non l'avevi già fatta?	ma perché la zucchinona non l'avevi già fatta?	ma perché la zucchinona non l' avevi già fatta
33	SP3	58.22	59.4	1.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	amore erano due zucchi[none]	amore erano due zucchi[none]	amore erano due zucchinone
34	SP2	59.12	59.87	0.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[°(erano)] due zucchinone°	[°(erano)] due zucchinone°	erano due zucchinone
35	SP3	59.91	62.06	2.15	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	una l'ho fatta, l'altra:	una l'ho fatta, l'altra:	una l' ho fatta l' altra
36	SP1	62.28	64.69	2.41	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	eh ma [l'altra è metà] perchè [metà] si deve tagliare	eh ma [l'altra è metà] perché [metà] si deve tagliare	eh ma l' altra è metà perché metà si deve tagliare
37	SP3	62.56	63.28	0.72	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[ è nel frigo]	[è nel frigo]	è nel frigo
38	SP3	63.5	63.777	0.277	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[e:h]	[e:h]	eh
39	SP3	64.69	71.74	7.05	True	False	0	0	2	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	23	perchè nel frigo: [stava troppo: forte si è] il ghiaccio l'ha tipo un pò: m:h disturbata diciamo così [non so co]me dire	perché nel frigo: [stava troppo: forte si è] il ghiaccio l'ha tipo un po': m:h disturbata diciamo così [non so co]me dire	perché nel frigo stava troppo forte si è il ghiaccio l' ha tipo un po' mh disturbata diciamo così non so come dire
40	SP1	65.65	67.02	1.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[il ghiaccio là si è: eh]	[il ghiaccio là si è: eh]	il ghiaccio là si è eh
41	SP2	71.04	71.33	0.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
42	SP3	72.14	73.76	1.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	eh si è fatta tipo molla:, [strana:]	eh si è fatta tipo molla:, [strana:]	eh si è fatta tipo molla strana
43	SP2	73.39	74.36	0.97	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[si è co]ngelata	[si è co]ngelata	si è congelata
44	SP3	75.36	77.42	2.06	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	eh ma si è fatta molla [strana al lato]	eh ma si è fatta molla [strana al lato]	eh ma si è fatta molla strana al lato
45	SP2	76.36	77.98	1.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[eh si è bruciata] si è:	[eh si è bruciata] si è:	eh si è bruciata si è
46	SP3	78.08	79.84	1.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	(brava) tipo fosse una bruciatura da: gelo	(brava) tipo fosse una bruciatura da: gelo	brava tipo fosse una bruciatura da gelo
47	SP2	80.58	81.02	0.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m:h	m:h	mh
48	SP2	84.4	86.56	2.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	mi è piaciuto come le ha: fatte miriana	mi è piaciuto come le ha: fatte miriana	mi è piaciuto come le ha fatte miriana
49	SP1	87.0	87.52	0.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	olè	olè	olè
50	SP2	87.92	89.86	1.94	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ci ha messo dentro [l'ori]gano tuttavia	ci ha messo dentro [l'ori]gano tuttavia	ci ha messo dentro l' origano tuttavia
51	SP3	88.785	89.078	0.293	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[(brava)]	[(brava)]	brava
52	SP3	90.6	94.7	4.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	davvero do- dovresti essere contenta il primo: complimento da qu- che hai cucinato qualcosa a tu	davvero do- dovresti essere contenta il primo: complimento da qu- che hai cucinato qualcosa a tu	davvero do- dovresti essere contenta il primo complimento da qu- che hai cucinato qualcosa a tu
53	SP2	94.745	95.339	0.594	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((applaude))	{applaude}	{applaude}
54	SP1	95.56	99.02	3.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	grazie gra- me lo ricorderò a vita: sappiate che non si replicherà mai più	grazie gra- me lo ricorderò a vita: sappiate che non si replicherà mai più	grazie gra- me lo ricorderò a vita sappiate che non si replicherà mai più
55	SP3	99.02	99.716	0.696	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
56	SP1	100.68	106.56	5.88	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	no perché poi: io invece e:h adoro i- come mangiano in ospedale praticamente fabiana me lo dice sempre	no perché poi: io invece e:h adoro i- come mangiano in ospedale praticamente fabiana me lo dice sempre	no perché poi io invece eh adoro i- come mangiano in ospedale praticamente fabiana me lo dice sempre
57	SP1	106.9	108.02	1.12	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	adoro senza sale:,	adoro senza sale:,	adoro senza sale
58	SP1	108.625	112.695	4.07	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	cioè meno sale c'è e più mi piace, senza olio, senza niente cioè meno condimento è	cioè meno sale c'è e più mi piace, senza olio, senza niente cioè meno condimento è	cioè meno sale c' è e più mi piace senza olio senza niente cioè meno condimento è
59	SP3	112.8	115.03	2.23	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	questo sale l'ho preso [perchè] me lo hai visto tu eh però [quindi]	questo sale l'ho preso [perché] me lo hai visto tu eh però [quindi]	questo sale l' ho preso perché me lo hai visto tu eh però quindi
60	SP1	113.335	113.609	0.274	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	[x]	[x]	x
61	SP1	114.72	116.0	1.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[no no] sì sì questo sì	[no no] sì sì questo sì	no no sì sì questo sì
62	SP3	116.72	117.5	0.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	più o meno	più o meno	più o meno
63	SP1	118.24	119.7	1.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	no ci sono cose e cose	no ci sono cose e cose	no ci sono cose e cose
64	SP1	120.16	123.34	3.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	però tipo la pasta io la sto mangiando quasi completamente senza sale	però tipo la pasta io la sto mangiando quasi completamente senza sale	però tipo la pasta io la sto mangiando quasi completamente senza sale
65	SP3	123.48	123.84	0.36	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
66	SP3	124.66	125.92	1.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	non fa schifo la pasta senza sa-?	non fa schifo la pasta senza sa-?	non fa schifo la pasta senza sa-
67	SP1	126.02	130.88	4.86	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	21	lo so ma mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale io la sento salatissima	lo so ma mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale io la sento salatissima	lo so ma mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale io la sento salatissima
68	SP3	130.96	132.64	1.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	cioè non metti proprio: il sale nell'acqua?	cioè non metti proprio: il sale nell'acqua?	cioè non metti proprio il sale nell' acqua
69	SP1	132.69	133.08	0.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	no:	no:	no
70	SP1	134.46	134.9	0.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m:h	m:h	mh
71	SP2	135.12	135.54	0.42	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[cosa?]	[cosa]?	cosa
72	SP3	135.12	135.901	0.781	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[che schi]fo: *amò	[che schi]fo: amò	che schifo amò
73	SP1	136.62	139.63	3.01	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	eh lo so però: non non mi sono abituata non so perché	eh lo so però: non non mi sono abituata non so perché	eh lo so però non non mi sono abituata non so perché
74	SP3	141.055	141.325	0.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	vabbè	vabbè	vabbè
75	SP2	141.72	142.5	0.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	che problema hai?	che problema hai?	che problema hai
76	SP3	142.61	143.633	1.023	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
77	SP1	142.73	145.32	2.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	eh infatti che problemi ho? ditemelo voi	eh infatti che problemi ho? ditemelo voi	eh infatti che problemi ho ditemelo voi
78	SP2	145.4	146.62	1.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	vabbè meglio così in realtà eh	vabbè meglio così in realtà eh	vabbè meglio così in realtà eh
79	SP3	146.76	147.16	0.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	tanti	tanti	tanti
80	SP1	147.98	149.5	1.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	ma no veramente tantissimi	ma no veramente tantissimi	ma no veramente tantissimi
81	SP3	148.845	149.5	0.655	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
82	SP2	149.66	150.38	0.72	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	cioè voglio dire	cioè voglio dire	cioè voglio dire
83	SP3	150.4	150.693	0.293	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	ops	ops	ops
84	SP2	150.74	158.32	7.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	26	che non la vuoi: sala:- cioè che non vuoi mettere il sale nel condimento della pasta però non salare l'acqua quando la bolli è illegale	che non la vuoi: sala:- cioè che non vuoi mettere il sale nel condimento della pasta però non salare l'acqua quando la bolli è illegale	che non la vuoi sala- cioè che non vuoi mettere il sale nel condimento della pasta però non salare l' acqua quando la bolli è illegale
85	SP3	158.41	158.99	0.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	esatt[o:]	esatt[o:]	esatto
86	SP2	158.94	159.528	0.588	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	85=0.050,87=0.388	True	0	0	0	3	[non si fa]	[non si fa]	non si fa
87	SP1	159.14	160.06	0.92	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[è illega]le:	[è illega]le:	è illegale
88	SP1	161.0	167.97	6.97	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	32	lo so ma ti- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce faccio a mangiarla non so quante volte ho litigato con mamma	lo so ma ti- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce faccio a mangiarla non so quante volte ho litigato con mamma	lo so ma ti- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce faccio a mangiarla non so quante volte ho litigato con mamma
89	SP2	168.36	169.4	1.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	vabbè meglio così	vabbè meglio così	vabbè meglio così
90	SP1	170.18	172.55	2.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	perché la sento oggettivamente salata	perché la sento oggettivamente salata	perché la sento oggettivamente salata
91	SP2	175.72	177.42	1.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	io comunque non so voi ho ancora fame voi?	io comunque non so voi ho ancora fame voi?	io comunque non so voi ho ancora fame voi
92	SP3	178.16	180.82	2.66	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	io: non partricolarmente [(mangiati) un pò] di: queste melanzanette	io: non partricolarmente [(mangiati) un po'] di: queste melanzanette	io non partricolarmente mangiati un po' di queste melanzanette
93	SP1	179.315	179.75	0.435	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[io no]	[io no]	io no
94	SP2	180.94	182.97	2.03	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	io volevo: le zucchine di emiliano	io volevo: le zucchine di emiliano	io volevo le zucchine di emiliano
95	SP2	183.42	185.18	1.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	le avete mangia[te tutte quante]	le avete mangia[te tutte quante]	le avete mangiate tutte quante
96	SP3	184.12	185.184	1.064	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[eh *amò sono finite]	[eh amò sono finite]	eh amò sono finite
97	SP1	184.7	187.74	3.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	[senti] non so se già le hai assaggiate ma: a me fanno schifo *ste cose	[senti] non so se già le hai assaggiate ma: a me fanno schifo ste cose	senti non so se già le hai assaggiate ma a me fanno schifo ste cose
98	SP2	189.66	190.06	0.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	vabbè	vabbè	vabbè
99	SP3	192.1	194.0	1.9	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	non sono quelle della mamma [ma sono buone]	non sono quelle della mamma [ma sono buone]	non sono quelle della mamma ma sono buone
100	SP1	193.13	196.92	3.79	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	[no: no: so]no brutte proprio *amò sono: sotto aceto no sott' olio	[no: no: so]no brutte proprio amò sono: sotto aceto no sott' olio	no no sono brutte proprio amò sono sotto aceto no sott' olio
101	SP3	197.26	198.12	0.86	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	è vero però	è vero però	è vero però
102	SP1	198.18	199.05	0.87	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	no *so bruttissime	no so bruttissime	no so bruttissime
103	SP3	199.18	203.11	3.93	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	miri (.) *c'amma consumà se fai questa cattiva [pubblicità roberto non se le mangia] x	miri {P} c'amma consumà se fai questa cattiva [pubblicità roberto non se le mangia] x	miri {P} c' amma consumà se fai questa cattiva pubblicità roberto non se le mangia x
104	SP1	201.32	203.1	1.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	103=1.780	False	0	1	0	6	lo so ma non mi piacciono: ((ride))	lo so ma non mi piacciono: {ride}	lo so ma non mi piacciono {ride}
105	SP2	204.38	207.12	2.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	ma a me neanche piacciono piacciono solo quelle di mamma	ma a me neanche piacciono piacciono solo quelle di mamma	ma a me neanche piacciono piacciono solo quelle di mamma
106	SP3	208.09	208.343	0.253	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
107	SP3	208.94	210.6	1.66	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	anche a me piacciono soltanto quelle della mamma di roberto	anche a me piacciono soltanto quelle della mamma di roberto	anche a me piacciono soltanto quelle della mamma di roberto
108	SP2	210.85	212.7	1.85	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	fan[no schi]fo sanno di zenzero	fan[no schi]fo sanno di zenzero	fanno schifo sanno di zenzero
109	SP1	211.17	211.547	0.377	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[e:h]	[e:h]	eh
110	SP1	212.84	214.06	1.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	sono (.) m:h di zenzero?	sono {P} m:h di zenzero?	sono {P} mh di zenzero
111	SP3	214.17	214.58	0.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ma no:	ma no:	ma no
112	SP1	214.77	216.08	1.31	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	no zenzero non saprei	no zenzero non saprei	no zenzero non saprei
113	SP3	218.4	219.8	1.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	per me come emiliano sanno di aceto	per me come emiliano sanno di aceto	per me come emiliano sanno di aceto
114	SP2	220.24	222.04	1.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	no non sono buone sono brutte proprio	no non sono buone sono brutte proprio	no non sono buone sono brutte proprio
115	SP1	222.18	223.46	1.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[sì sono bru]tte:	[sì sono bru]tte:	sì sono brutte
116	SP3	222.18	223.08	0.9	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	[(le dobbiamo) buttare?]	[(le dobbiamo) buttare]?	le dobbiamo buttare
117	SP3	223.84	226.02	2.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	che dite le buttiamo e co- mh apriamo quelle della mamma di roberto?	che dite le buttiamo e co- mh apriamo quelle della mamma di roberto?	che dite le buttiamo e co- mh apriamo quelle della mamma di roberto
118	SP1	226.565	227.3	0.735	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e:h [io:]	e:h [io:]	eh io
119	SP3	226.9	227.8	0.9	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[che ne pe]nsate?	[che ne pe]nsate?	che ne pensate
120	SP2	227.92	228.78	0.86	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	beh peccato	beh peccato	beh peccato
121	SP1	228.98	230.14	1.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	è un [po'] uno spreco:	è un [po'] uno spreco:	è un po' uno spreco
122	SP3	229.215	229.497	0.282	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[eh]	[eh]	eh
123	SP3	231.2	233.68	2.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	eh lo so ragà però: pure [io le sto mangiando per forza]	eh lo so ragà però: pure [io le sto mangiando per forza]	eh lo so ragà però pure io le sto mangiando per forza
124	SP2	232.52	235.71	3.19	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	[però sono veramente bru]tte queste mammamia sembrano finte ma che è	[però sono veramente bru]tte queste mammamia sembrano finte ma che è	però sono veramente brutte queste mammamia sembrano finte ma che è
125	SP1	235.76	237.22	1.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	eh sono bruttissime:	eh sono bruttissime:	eh sono bruttissime
126	SP2	237.48	238.96	1.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	non hanno una texture sono	non hanno una texture sono	non hanno una texture sono
127	SP2	241.24	244.02	2.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	io un tempo compravo quelle là: della lidl	io un tempo compravo quelle là: della lidl	io un tempo compravo quelle là della lidl
128	SP1	244.645	245.037	0.392	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
129	SP2	246.08	246.64	0.56	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	baresa	baresa	baresa
