tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
19	SP4	36.73	39.84	3.11	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	qua mi piacevano tanto quelle zucchine [le ave]te mangiate tutte?	qua mi piacevano tanto quelle zucchine [le ave]te mangiate tutte?	qua mi piacevano tanto quelle zucchine le avete mangiate tutte
20	SP3	38.74	39.04	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
21	SP1	40.15	42.56	2.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sorry: te le rifaccio prima che te ne vai	sorry: te le rifaccio prima che te ne vai	sorry te le rifaccio prima che te ne vai
22	SP3	42.8	43.17	0.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh	eh	eh
23	SP5	43.53	44.4	0.87	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ma che te ne vai?	ma che te ne vai?	ma che te ne vai
24	SP3	44.58	44.92	0.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
25	SP5	44.58	45.43	0.85	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[(è lei)] che va via	[(è lei)] che va via	è lei che va via
26	SP2	45.97	46.82	0.85	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	sai che possiamo fare?	sai che possiamo fare?	sai che possiamo fare
27	SP3	47.34	47.63	0.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	no	no	no
28	SP6	47.94	50.39	2.45	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	comunque le (zucchine raggixxx) che tengo le vogliamo arrostire?	comunque le (zucchine raggixxx) che tengo le vogliamo arrostire?	comunque le zucchine raggixxx che tengo le vogliamo arrostire
29	SP6	50.75	51.7	0.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	adesso tipo?	adesso tipo?	adesso tipo
30	SP6	51.81	53.4	1.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	cioé non ce le mangiamo adesso però	cioé non ce le mangiamo adesso però	cioé non ce le mangiamo adesso però
31	SP6	53.67	54.72	1.05	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	le facciamo per domani dai	le facciamo per domani dai	le facciamo per domani dai
32	SP1	54.77	55.27	0.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	va bene	va bene	va bene
33	SP3	55.54	57.67	2.13	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	ma perché la zucchina non- l- l'avevi già fatta?	ma perché la zucchina non- l- l'avevi già fatta?	ma perché la zucchina non- l- l' avevi già fatta
34	SP6	58.28	59.47	1.19	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	35=0.310	False	0	0	0	4	amore erano due zucchinone	amore erano due zucchinone	amore erano due zucchinone
35	SP2	59.16	59.96	0.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[°uno z]ucchinone°	[°uno z]ucchinone°	uno zucchinone
36	SP6	59.97	61.97	2.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	una l'ho fatta l'altra:	una l'ho fatta l'altra:	una l' ho fatta l' altra
37	SP1	62.29	64.8	2.51	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	40=0.010,38=0.710,39=0.390	True	0	0	0	11	E ma [l'altra è metà] perché [metà] si deve tagliare	E ma [l'altra è metà] perché [metà] si deve tagliare	e ma l' altra è metà perché metà si deve tagliare
38	SP6	62.61	63.32	0.71	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[è nel frigo]	[è nel frigo]	è nel frigo
39	SP6	63.54	63.93	0.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[eh]	[eh]	eh
40	SP6	64.79	67.33	2.54	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	37=0.010,41=1.460	True	0	0	0	8	perché nel frigo: [stava troppo forte: (se] è)	perché nel frigo: [stava troppo forte: (se] è)	perché nel frigo stava troppo forte se è
41	SP1	65.49	66.95	1.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[il ghiaccio (l'al)xxx]	[il ghiaccio (l'al)xxx]	il ghiaccio l' alxxx
42	SP6	67.44	69.19	1.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	il ghiaccio l'ha tipo un po' uhm:	il ghiaccio l'ha tipo un po' uhm:	il ghiaccio l' ha tipo un po' uhm
43	SP6	69.75	71.82	2.07	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	disturbata diciamo così [non so co]me dire	disturbata diciamo così [non so co]me dire	disturbata diciamo così non so come dire
44	SP3	71.01	71.39	0.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
45	SP6	72.2	73.95	1.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	46=0.530	False	0	0	0	7	cioé si è fatta tipo molla strana	cioé si è fatta tipo molla strana	cioé si è fatta tipo molla strana
46	SP2	73.42	74.5	1.08	True	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	# [s'é cong]elata	[s'é cong]elata	s' é congelata
47	SP6	75.4	77.48	2.08	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	E ma si è fatta molla strana [(al babbo)]	E ma si è fatta molla strana [(al babbo)]	e ma si è fatta molla strana al babbo
48	SP2	76.41	78.11	1.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[eh si è bruciata] si è:	[eh si è bruciata] si è:	eh si è bruciata si è
49	SP6	78.11	79.88	1.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	bravo tipo fosse una bruciatura dal gelo	bravo tipo fosse una bruciatura dal gelo	bravo tipo fosse una bruciatura dal gelo
50	SP5	80.69	81.07	0.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	uh	uh	uh
51	SP4	84.37	86.63	2.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	(mi chiedevo come le ha: fatte emiliana)	(mi chiedevo come le ha: fatte emiliana)	mi chiedevo come le ha fatte emiliana
52	SP1	86.99	87.67	0.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	come:	come:	come
53	SP4	88.06	89.9	1.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ci ha messo dentro l'[origa]no (tuttavia)	ci ha messo dentro l'[origa]no (tuttavia)	ci ha messo dentro l' origano tuttavia
54	SP6	88.81	89.2	0.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[ah]	[ah]	ah
55	SP6	90.61	94.76	4.15	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	davvero do- dovresti essere contenta il primo: complimento da qu- cunivano qualcosa tu	davvero do- dovresti essere contenta il primo: complimento da qu- cunivano qualcosa tu	davvero do- dovresti essere contenta il primo complimento da qu- cunivano qualcosa tu
56	SP1	93.15	95.29	2.14	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((applaude))	{applaude}	{applaude}
57	SP1	95.66	98.98	3.32	True	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	# grazie regà me lo ricorderò a vita sappiate che non si replicherà mai più	grazie regà me lo ricorderò a vita sappiate che non si replicherà mai più	grazie regà me lo ricorderò a vita sappiate che non si replicherà mai più
58	SP3	99.0	99.73	0.73	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
59	SP1	100.54	106.57	6.03	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	19	no perché poi a me cioé e:h Adoro (.) i- come mangiano in ospedale praticamente fabiano me lo dice sempre	no perché poi a me cioé e:h Adoro {P} i- come mangiano in ospedale praticamente fabiano me lo dice sempre	no perché poi a me cioé eh adoro {P} i- come mangiano in ospedale praticamente fabiano me lo dice sempre
60	SP1	106.91	108.01	1.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	(adoro) senza sale	(adoro) senza sale	adoro senza sale
61	SP1	108.66	112.74	4.08	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	cioè meno sale c'é più mi piace senza olio senza niente meno condimento è	cioè meno sale c'é più mi piace senza olio senza niente meno condimento è	cioè meno sale c' é più mi piace senza olio senza niente meno condimento è
62	SP3	112.89	114.6	1.71	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	questo sale l'ho preso [per]ché mi hai visto tu eh però	questo sale l'ho preso [per]ché mi hai visto tu eh però	questo sale l' ho preso perché mi hai visto tu eh però
63	SP1	113.47	113.75	0.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[eh]	[eh]	eh
64	SP1	114.83	115.98	1.15	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	no no sì sì questo sì	no no sì sì questo sì	no no sì sì questo sì
65	SP4	116.78	117.34	0.56	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	più o meno	più o meno	più o meno
66	SP1	118.28	119.65	1.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ma ci sono cose e cose	ma ci sono cose e cose	ma ci sono cose e cose
67	SP1	120.22	123.42	3.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	però tipo la pasta eh la sto mangiando quasi completamente senza sale	però tipo la pasta eh la sto mangiando quasi completamente senza sale	però tipo la pasta eh la sto mangiando quasi completamente senza sale
68	SP3	123.54	123.76	0.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
69	SP3	124.74	125.93	1.19	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ma fa schifo la pasta senza sale	ma fa schifo la pasta senza sale	ma fa schifo la pasta senza sale
70	SP1	126.01	130.92	4.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	19	lo so mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale la sento salatissima	lo so mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale la sento salatissima	lo so mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale la sento salatissima
71	SP3	131.04	132.51	1.47	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	cioè non metti proprio il sale nell'acqua	cioè non metti proprio il sale nell'acqua	cioè non metti proprio il sale nell' acqua
72	SP1	132.54	133.16	0.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	<no>	<no>	no
73	SP1	134.56	134.85	0.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
74	SP2	135.16	135.72	0.56	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[cosa?]	[cosa]?	cosa
75	SP6	135.16	136.19	1.03	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[xxx co]mo:	[xxx co]mo:	x como
76	SP1	136.7	139.7	3.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	eh lo so però non: mi sono abituata non so perché	eh lo so però non: mi sono abituata non so perché	eh lo so però non mi sono abituata non so perché
77	SP3	141.06	141.53	0.47	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	vabbé	vabbé	vabbé
78	SP3	141.72	142.44	0.72	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	che problema hai?	che problema hai?	che problema hai
79	SP1	142.71	145.35	2.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	eh INFAtti che problema ho? ditemelo voi	eh INFAtti che problema ho? ditemelo voi	eh infatti che problema ho ditemelo voi
80	SP2	145.41	146.79000000000002	1.39	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	7	eh vabbé meglio così in realtà eh	eh vabbé meglio così in realtà eh	eh vabbé meglio così in realtà eh
81	SP6	146.79000000000002	147.19	0.41	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	tanti	tanti	tanti
82	SP1	148.06	149.45	1.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	3	mado veramente tantissimi ((ride))	mado veramente tantissimi {ride}	mado veramente tantissimi {ride}
83	SP3	148.82	149.43	0.61	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
84	SP2	149.82	150.53	0.71	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	cioé io dir[ei]	cioé io dir[ei]	cioé io direi
85	SP6	150.29	150.59	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[(ops)]	[(ops)]	ops
86	SP2	150.84	159.27	8.43	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	1, ch-che	27	cioé che non la vuoi sala- cioé ch-che non vuoi mettere il sale nel condimento nella pasta però non salare l'acqua quando la bolli è [illegale °cazzo°]	cioé che non la vuoi sala- cioé ch-che non vuoi mettere il sale nel condimento nella pasta però non salare l'acqua quando la bolli è [illegale °cazzo°]	cioé che non la vuoi sala- cioé ch-che non vuoi mettere il sale nel condimento nella pasta però non salare l' acqua quando la bolli è illegale cazzo
87	SP3	158.25	159.27	1.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[eh no esatto]	[eh no esatto]	eh no esatto
88	SP1	159.28	160.02	0.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	è illegale eh	è illegale eh	è illegale eh
89	SP1	161.04	168.04	7.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	33	lo so ma t- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce la faccio a mangiarlo non so quante volte ho litigato con mamma	lo so ma t- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce la faccio a mangiarlo non so quante volte ho litigato con mamma	lo so ma t- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce la faccio a mangiarlo non so quante volte ho litigato con mamma
90	SP2	168.29	169.42	1.13	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	vabbé meglio così	vabbé meglio così	vabbé meglio così
91	SP1	170.27	172.62	2.35	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	perché la sento oggettivamente salata	perché la sento oggettivamente salata	perché la sento oggettivamente salata
92	SP5	175.64	177.42	1.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	io comunque non so voi ma ho ancora fame voi?	io comunque non so voi ma ho ancora fame voi?	io comunque non so voi ma ho ancora fame voi
93	SP6	178.16	180.86	2.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	io: non particolarmente ma [(vi va)] di queste melanzanette	io: non particolarmente ma [(vi va)] di queste melanzanette	io non particolarmente ma vi va di queste melanzanette
94	SP1	179.46	179.94	0.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[io no]	[io no]	io no
95	SP4	181.09	184.68	3.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	7	io voglio quelle zucchine di emiliana (.) non [xxxx]	io voglio quelle zucchine di emiliana {P} non [xxxx]	io voglio quelle zucchine di emiliana {P} non x
96	SP6	184.15	184.68	0.53	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[(è onto)]	[(è onto)]	è onto
97	SP1	184.67	187.97	3.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	95+96=0.010	False	0	0	0	14	Smettila tanto se già le hai assaggiate mamma mia mi fanno schifo ste cose	Smettila tanto se già le hai assaggiate mamma mia mi fanno schifo ste cose	smettila tanto se già le hai assaggiate mamma mia mi fanno schifo ste cose
98	SP3	189.53	189.92	0.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	vabbé	vabbé	vabbé
99	SP6	192.22	194.23	2.04	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	8	non sono quelle della mamma? però sono buone	non sono quelle della mamma? però sono buone	non sono quelle della mamma però sono buone
100	SP1	194.23	197.18	2.98	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	10	sono buone proprio amo sono: sott'aceto non sott'olio	sono buone proprio amo sono: sott'aceto non sott'olio	sono buone proprio amo sono sott' aceto non sott' olio
101	SP6	197.24	198.04	0.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	è vero (.) però	è vero {P} però	è vero {P} però
102	SP1	198.12	199.05	0.93	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	no son bruttissime	no son bruttissime	no son bruttissime
103	SP6	199.1	199.53	0.43	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	(Vi)	(Vi)	vi
104	SP6	199.91	203.08	3.17	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	xxxx se fai questa cattiva pubblicità roberto non se le mangia	xxxx se fai questa cattiva pubblicità roberto non se le mangia	x se fai questa cattiva pubblicità roberto non se le mangia
105	SP4	204.05	207.09	3.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ma a me manco piacciono mi piacciono solo quelle di mamma	ma a me manco piacciono mi piacciono solo quelle di mamma	ma a me manco piacciono mi piacciono solo quelle di mamma
106	SP6	208.07	208.32	0.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	uhm	uhm	uhm
107	SP6	208.91	210.63	1.72	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	a me piacciono soltanto quelle della mamma di roberto	a me piacciono soltanto quelle della mamma di roberto	a me piacciono soltanto quelle della mamma di roberto
108	SP4	211.11	212.71	1.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	fanno schifo sanno di zenzero	fanno schifo sanno di zenzero	fanno schifo sanno di zenzero
109	SP1	212.86	214.20499999999998	1.35	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	4	sono mh di zenzero?	sono mh di zenzero?	sono mh di zenzero
110	SP3	214.20499999999998	214.67	0.47	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	2	ma no	ma no	ma no
111	SP1	214.96	216.09	1.13	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	zenzero non saprei	zenzero non saprei	zenzero non saprei
112	SP2	218.45	219.82	1.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	per me come (viviano) sanno di aceto	per me come (viviano) sanno di aceto	per me come viviano sanno di aceto
113	SP5	220.15	221.11	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	no non sono buone	no non sono buone	no non sono buone
114	SP5	221.36	222.15	0.79	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	sono brutte proprio	sono brutte proprio	sono brutte proprio
115	SP1	222.32	223.62	1.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	si sono brutte:	si sono brutte:	si sono brutte
116	SP6	223.9	226.1	2.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	che dite le buttiamo e apriamo quelle della mamma di roberto?	che dite le buttiamo e apriamo quelle della mamma di roberto?	che dite le buttiamo e apriamo quelle della mamma di roberto
117	SP1	226.55	227.69	1.14	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e:h [io]	e:h [io]	eh io
118	SP6	226.95	227.68	0.73	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[che ne pensate]?	[che ne pensate]?	che ne pensate
119	SP5	228.06	228.64	0.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	beh peccato	beh peccato	beh peccato
120	SP1	229.12	230.22	1.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	è un po' uno spreco	è un po' uno spreco	è un po' uno spreco
121	SP6	231.22	233.57	2.35	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	122=1.150	False	0	0	0	9	e lo so raga però: pure io xxxx per forza	e lo so raga però: pure io xxxx per forza	e lo so raga però pure io x per forza
122	SP5	232.42	235.68	3.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	[però sono veramente bru]tte queste sembrano finte mamma mia che è?	[però sono veramente bru]tte queste sembrano finte mamma mia che è?	però sono veramente brutte queste sembrano finte mamma mia che è
123	SP1	235.73	237.36	1.63	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	eh sono bruttissime:	eh sono bruttissime:	eh sono bruttissime
124	SP5	237.51	238.9	1.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	non hanno texture sono	non hanno texture sono	non hanno texture sono
125	SP2	241.23	244.09	2.86	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	io un tempo compravo quelle là: della lidl	io un tempo compravo quelle là: della lidl	io un tempo compravo quelle là della lidl
126	SP1	244.65	244.99	0.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
127	SP2	246.05	246.63	0.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	(baresa)	(baresa)	baresa
128	SP1	246.74	250.34	3.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	no ma ce ne sono delle marche in barattolo che sono nuove ma queste proprio brutte	no ma ce ne sono delle marche in barattolo che sono nuove ma queste proprio brutte	no ma ce ne sono delle marche in barattolo che sono nuove ma queste proprio brutte
129	SP6	250.47	253.87	3.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	130=1.130	False	0	0	0	12	no ma questo (sarò) da amico in teoria dovrebbe cioè (marca xxx) costa	no ma questo (sarò) da amico in teoria dovrebbe cioè (marca xxx) costa	no ma questo sarò da amico in teoria dovrebbe cioè marca x costa
130	SP2	252.43	253.56	1.13	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	129=1.130	False	0	0	0	2	costano eh	costano eh	costano eh
