speaker_2	59.406	59.973	0.567	°zucchinone°
speaker_2	71.172	71.387	0.215	[mh]
speaker_2	73.400	74.648	1.248	[s'è congela]ta
speaker_2	76.617	78.269	1.652	[si è bruciata] si è:
speaker_2	80.587	81.243	0.656	mh
speaker_2	84.416	86.781	2.365	mi è piaciuto come le ha fatte miriana
speaker_2	88.071	90.193	2.122	c'ha messo dentro l'origano tuttavia
speaker_2	93.214	95.348	2.134	((applausi))
speaker_2	135.201	135.649	0.448	[co]sa?
speaker_2	141.091	141.534	0.443	(ma va')
speaker_2	141.793	142.447	0.654	che problema hai
speaker_2	145.434	146.807	1.373	vabbè meglio così in realtà eh
speaker_2	149.723	150.361	0.638	ceh voglio dire
speaker_2	150.691	159.401	8.710	che non la vuoi che sala- ceh che non vuoi mettere il sale nel condimento della  pasta però non salare l'acqua quando la bolli è illegale [non si] [fa]
speaker_2	168.534	169.413	0.879	vabbè meglio così
speaker_2	175.714	177.814	2.100	io comunque non so voi ho ancora fame °voi°?
speaker_2	181.100	183.018	1.918	ma io volevo le mh zucchine di miriana
speaker_2	183.480	185.240	1.760	le avete mangiate tutte quante
speaker_3	34.328	34.757	0.429	[no?]
speaker_3	42.834	43.172	0.338	eh
speaker_3	44.540	44.760	0.220	[mh]
speaker_3	47.336	47.673	0.337	no
speaker_3	47.951	54.782	6.831	con questa zucchinona gigante che tengo la vogliamo arrostire? adesso tipo ceh non ce la mangiamo adesso però lo facciamo per domani magari
speaker_3	58.271	59.360	1.089	amore erano due zucchinone
speaker_3	59.973	62.170	2.197	una l'ho fatta l'altra:
speaker_3	62.704	63.260	0.556	[e nel frigo]
speaker_3	63.740	63.990	0.250	[eh]
speaker_3	64.710	71.941	7.231	perchè nel frigo [stava troppo] [forte e] il ghiaccio l'ha tipo un po' disturbata diciamo così non s[o co]me dire
speaker_3	72.169	74.021	1.852	e s'è fatta tipo molla s[trana]
speaker_3	75.377	77.304	1.927	eh ma s'è fatta molla strana [xxx]
speaker_3	78.035	80.000	1.965	bra- >tipo può essere< una bruciatura da gelo
speaker_3	90.711	95.346	4.635	davvero d- s- dovresti essere contenta il primo complimento da qua- che hai cucinato qualcosa tu
speaker_3	99.097	99.734	0.637	((ride))
speaker_3	112.936	114.609	1.673	questo sale l'ho preso per[chè me] lo hai chiesto tu eh però
speaker_3	116.837	117.312	0.475	più o meno
speaker_3	123.519	123.733	0.214	mh
speaker_3	124.765	126.071	1.306	non fa schifo la pasta senza sale?
speaker_3	131.045	132.706	1.661	te non metti proprio il sale nell'acqua
speaker_3	135.313	136.140	0.827	[schi]fo amò
speaker_3	142.563	143.263	0.700	((ride))
speaker_3	146.813	147.173	0.360	tanti
speaker_3	148.943	149.428	0.485	((ride))
speaker_3	150.358	150.681	0.323	ops
speaker_3	158.329	159.076	0.747	[esatto]
speaker_3	178.213	180.837	2.624	io non particolarmente [ma (rubati)] queste melanzanette
speaker_3	184.378	185.213	0.835	eh amò sono finite
