match	id_A	token_A	id_B	token_B
0	38-6	abbiamo	52-7	abbiamo
0	38-7	provato	52-8	provato
0	38-8	ovviamente	52-9	ovviamente
0	39-0	sì	53-0	sì
0	39-1	assolutamente	54-0	assolutamente
0	40-0	ehm	55-0	ehm
1	_	_	55-1	ma
0	40-1	invece	55-2	invece
2	40-2	{P}	56-0	assolutamente
0	40-3	tu	57-0	tu
0	40-4	vivi	57-1	vivi
0	40-5	in	57-2	in
0	40-6	italia	57-3	italia
1	_	_	57-4	da
0	40-7	da	57-5	da
0	40-8	sempre	57-6	sempre
1	_	_	57-7	da
0	40-9	da	57-8	da
0	40-10	alcuni	57-9	alcuni
0	40-11	anni	57-10	anni
0	40-12	mh	57-11	mh
1	41-0	assolutamente	_	_
0	42-0	no	58-0	no
0	42-1	non	58-1	non
0	42-2	è	58-2	è
0	42-3	che	58-3	che
0	42-4	da	58-4	da
0	42-5	sempre	58-5	sempre
0	43-0	sì	59-0	sì
0	43-1	da	59-1	da
0	43-2	circa	59-2	circa
0	43-3	quindici	59-3	quindici
0	43-4	anni	59-4	anni
0	43-5	già	59-5	già
2	43-6	passato	59-6	passati
0	44-0	okay	60-0	okay
1	_	_	61-0	{ride}
1	_	_	61-1	sono
1	_	_	61-2	mi
0	44-1	okay	62-0	okay
1	_	_	63-0	beh
0	44-2	{P}	63-1	{P}
1	44-3	beh	_	_
0	44-4	comunque	63-2	comunque
0	44-5	eh	64-0	eh
0	44-6	parli	64-1	parli
1	_	_	64-2	ben-
1	_	_	65-0	sì
2	44-7	beni-	66-0	mh
0	44-8	parli	66-1	parli
0	44-9	benissimo	66-2	benissimo
1	45-0	{ride}	_	_
1	45-1	che	_	_
1	45-2	sono	_	_
1	45-3	qui	_	_
1	46-0	sì	_	_
0	47-0	beh	67-0	beh
1	_	_	67-1	è
0	47-1	quindici	67-2	quindici
0	47-2	anni	67-3	anni
0	47-3	eh	67-4	eh
0	48-0	non	68-0	non
0	48-1	sono	68-1	sono
0	48-2	sì	68-2	sì
0	48-3	è	68-3	è
0	48-4	già	68-4	già
0	48-5	passata	68-5	passata
0	48-6	proprio	68-6	proprio
0	48-7	un	68-7	un
0	48-8	se-	68-8	se-
0	48-9	più	68-9	più
0	48-10	di	68-10	di
0	48-11	un	68-11	un
0	48-12	secolo	68-12	secolo
0	49-0	mh	69-0	mh
0	49-1	ma	69-1	ma
1	49-2	{P}	_	_
0	49-3	hai	70-0	hai
0	49-4	studiato	70-1	studiato
0	49-5	da	70-2	da
0	49-6	solo	70-3	solo
1	_	_	70-4	o
0	50-0	no	71-0	no
0	50-1	cioè	71-1	cioè
0	50-2	no	71-2	no
0	50-3	non	71-3	non
0	50-4	è	71-4	è
0	50-5	che	71-5	che
0	50-6	studiato	71-6	studiato
0	50-7	da	71-7	da
0	50-8	solo	71-8	solo
1	_	_	71-9	è
0	50-9	che	71-10	che
0	50-10	ho	71-11	ho
0	50-11	fatto	71-12	fatto
0	50-12	anche	71-13	anche
2	50-13	superiore	71-14	superiori
0	50-14	qui	71-15	qui
0	51-0	ah	72-0	ah
0	51-1	okay	72-1	okay
0	51-2	quindi	72-2	quindi
2	51-3	sei-	72-3	sei
0	51-4	sei	73-0	sei
0	51-5	giovanissimo	73-1	giovanissimo
0	52-0	sì	74-0	sì
0	53-0	sì	75-0	sì
0	53-1	{ride}	75-1	{ride}
1	54-0	sei	_	_
0	54-1	giovanissimo	76-0	giovanissimo
0	54-2	perché	77-0	perché
1	_	_	77-1	{P}
0	54-3	io	77-2	io
1	_	_	78-0	non
0	55-0	non	78-1	non
0	55-1	voglio	78-2	voglio
0	55-2	chiedere	78-3	chiedere
1	_	_	79-0	giusto
0	55-3	l'	80-0	l'
0	55-4	età	80-1	età
0	55-5	perché	80-2	perché
0	55-6	non	80-3	non
1	56-0	giusto	_	_
0	57-0	no	81-0	no
0	57-1	no	81-1	no
0	57-2	assolutamente	81-2	assolutamente
2	57-3	puoi	81-3	da
0	57-4	chiedere	81-4	chiedere
0	57-5	anche	81-5	anche
0	58-0	pero'	82-0	pero'
1	_	_	82-1	{P}
1	_	_	82-2	eh
1	_	_	82-3	{P}
0	58-1	sei	82-4	sei
0	58-2	andato	82-5	andato
0	58-3	a	82-6	a
0	58-4	scuola	82-7	scuola
0	58-5	qui	82-8	qui
0	58-6	quindi	82-9	quindi
0	59-0	sì	83-0	sì
0	60-0	che	84-0	che
0	60-1	scuola	84-1	scuola
0	60-2	hai	84-2	hai
0	60-3	fatto	84-3	fatto
0	61-0	perché	85-0	perché
0	61-1	anch'	85-1	anch'
0	61-2	io	85-2	io
0	61-3	sono	85-3	sono
0	61-4	andata	85-4	andata
0	61-5	a	85-5	a
0	61-6	scuola	85-6	scuola
0	61-7	qui	85-7	qui
1	_	_	85-8	un
0	61-8	un	85-9	un
0	61-9	po'	85-10	po'
0	61-10	di	85-11	di
0	61-11	anni	85-12	anni
0	61-12	fa	85-13	fa
0	61-13	ma	85-14	ma
0	62-0	esattamente	86-0	esattamente
0	62-1	primo	86-1	primo
0	62-2	eh	86-2	eh
0	62-3	andato	86-3	andato
0	62-4	il	86-4	il
0	62-5	mh	86-5	mh
0	62-6	manfredi	87-0	manfredi
0	62-7	tanari	87-1	tanari
0	63-0	okay	88-0	okay
0	64-0	che	89-0	che
0	64-1	per	89-1	per
0	64-2	la	89-2	la
0	64-3	lingua	89-3	lingua
0	64-4	che	89-4	che
0	64-5	non	89-5	non
0	64-6	riuscito	89-6	riuscito
0	64-7	a	89-7	a
0	64-8	passare	89-8	passare
1	64-9	e	_	_
0	64-10	poi	89-9	poi
0	64-11	eh	89-10	eh
2	64-12	ci	89-11	cioè
2	64-13	hanno	89-12	ho
0	64-14	trasferito	89-13	trasferito
1	64-15	{P}	_	_
0	64-16	in	90-0	in
0	64-17	fioravanti	90-1	fioravanti
0	65-0	okay	91-0	okay
0	66-0	adesso	92-0	adesso
0	66-1	è	92-1	è
0	66-2	belluzzi	92-2	belluzzi
0	66-3	fioravanti	92-3	fioravanti
0	67-0	mhmh	93-0	mhmh
0	67-1	e	93-1	e
0	68-0	pero'	94-0	pero'
0	68-1	quando	94-1	quando
0	68-2	ero	94-2	ero
0	68-3	fatto	94-3	fatto
0	68-4	era	94-4	era
0	68-5	era	94-5	era
0	68-6	solo	94-6	solo
0	68-7	il	94-7	il
0	68-8	fioravanti	94-8	fioravanti
0	69-0	mhmh	95-0	mhmh
0	69-1	okay	95-1	okay
0	69-2	e	95-2	e
0	69-3	che	95-3	che
0	69-4	indirizzo	95-4	indirizzo
0	69-5	ha	95-5	ha
0	69-6	che	95-6	che
0	69-7	non	95-7	non
0	69-8	lo	95-8	lo
0	69-9	so	95-9	so
0	70-0	no	96-0	no
0	70-1	era	96-1	era
0	70-2	boh	96-2	boh
0	70-3	cioè	96-3	cioè
1	_	_	96-4	aveva
0	70-4	adesso	96-5	adesso
1	_	_	96-6	eh
0	70-5	mi	96-7	mi
0	70-6	sembrava	96-8	sembrava
0	70-7	di	96-9	di
1	_	_	96-10	mh
0	70-8	casalecchio	96-11	casalecchio
0	71-0	okay	97-0	okay
0	71-1	okay	97-1	okay
1	_	_	98-0	belluzzi
2	71-2	okay	98-1	fioravanti
0	71-3	okay	99-0	okay
0	71-4	okay	99-1	okay
0	71-5	ho	100-0	ho
0	71-6	capito	100-1	capito
1	72-0	il	_	_
1	72-1	belluzzi	_	_
1	72-2	fioravanti	_	_
0	73-0	s-	101-0	s-
0	73-1	e	101-1	e
0	73-2	che	101-2	che
0	73-3	che	101-3	che
0	73-4	cosa	101-4	cosa
0	73-5	si	101-5	si
0	73-6	studia	101-6	studia
0	73-7	al	101-7	al
1	_	_	101-8	mh
0	73-8	belluzzi	101-9	belluzzi
0	74-0	sì	102-0	sì
0	75-0	tecnico	103-0	tecnico
0	76-0	tecnico	104-0	tecnico
2	77-0	tecnico	105-0	tecni-
0	78-0	e	106-0	e
0	78-1	di	106-1	di
2	78-2	e-	107-0	professionale
2	78-3	elettrico	108-0	elettrica
0	78-4	elettronica	108-1	elettronica
1	78-5	informatica	_	_
1	79-0	professionale	_	_
0	80-0	no	109-0	no
0	80-1	eh	109-1	eh
0	80-2	là	109-2	là
2	80-3	erava-	109-3	erava:-
0	80-4	no	109-4	no
0	80-5	eh	109-5	eh
0	80-6	sì	109-6	sì
0	80-7	perché	109-7	perché
0	80-8	ci	109-8	ci
0	80-9	sono	109-9	sono
0	80-10	di	109-10	di
0	80-11	informatica	109-11	informatica
0	80-12	eh	109-12	eh
0	80-13	meccanica	109-13	meccanica
2	80-14	e	109-14	eh
0	80-15	idraulica	109-15	idraulica
0	80-16	con	109-16	con
0	80-17	automeccanica	109-17	automeccanica
1	_	_	110-0	informatica
2	81-0	mhmh	111-0	mh
0	82-0	mhmh	112-0	mhmh
0	82-1	okay	112-1	okay
2	83-0	è	113-0	ha
0	83-1	fatta	113-1	fatta
2	83-2	ele-	113-2	il
0	83-3	cioè	113-3	cioè
2	83-4	automeccanico	113-4	automeccanica
0	83-5	con	113-5	con
0	83-6	idraulica	113-6	idraulica
2	84-0	mhmhmh	114-0	mhmh
2	84-1	{P}	114-1	mh
0	84-2	e	115-0	e
0	84-3	quando	115-1	quando
0	84-4	hai	115-2	hai
0	84-5	finito	115-3	finito
0	84-6	di	115-4	di
0	84-7	studiare	115-5	studiare
0	84-8	sei	115-6	sei
0	84-9	venuto	115-7	venuto
0	84-10	a	115-8	a
0	84-11	lavorare	115-9	lavorare
0	84-12	subito	115-10	subito
